timestamp,pressure_bar
1763162477.717,-0.005
1763162477.816,-0.005
1763162477.916,-0.005
1763162478.016,-0.005
1763162478.117,-0.006
1763162478.217,-0.006
1763162478.317,-0.006
1763162478.416,-0.006
1763162478.516,-0.006
1763162478.616,-0.005
1763162478.716,-0.005
1763162478.816,-0.005
1763162478.917,-0.005
1763162479.016,-0.005
1763162479.116,-0.005
1763162479.217,-0.005
1763162479.317,-0.005
1763162479.417,-0.005
1763162479.517,-0.005
1763162479.617,-0.005
1763162479.716,-0.005
1763162479.816,-0.005
1763162479.916,-0.005
1763162480.017,-0.005
1763162480.116,-0.006
1763162480.216,-0.006
1763162480.316,-0.006
1763162480.416,-0.006
1763162480.516,-0.006
1763162480.617,-0.005
1763162480.716,-0.005
1763162480.816,-0.005
1763162480.917,-0.005
1763162481.016,-0.005
1763162481.116,-0.005
1763162481.216,-0.005
1763162481.316,-0.005
1763162481.417,-0.005
1763162481.516,-0.005
1763162481.617,-0.005
1763162481.717,-0.005
1763162481.816,-0.005
1763162481.916,-0.005
1763162482.016,-0.005
1763162482.116,-0.005
1763162482.216,-0.005
1763162482.316,-0.005
1763162482.416,-0.005
1763162482.516,-0.005
1763162482.617,-0.005
1763162482.716,-0.005
1763162482.816,-0.005
1763162482.916,-0.005
1763162483.016,-0.005
1763162483.117,-0.005
1763162483.217,-0.005
1763162483.316,-0.005
1763162483.417,-0.005
1763162483.517,-0.005
1763162483.617,-0.005
1763162483.717,-0.005
1763162483.816,-0.005
1763162483.916,-0.005
1763162484.016,-0.005
1763162484.116,-0.005
1763162484.217,-0.005
1763162484.317,-0.005
1763162484.417,-0.005
1763162484.517,-0.005
1763162484.616,-0.005
1763162484.717,-0.005
1763162484.817,-0.005
1763162484.916,-0.005
1763162485.016,-0.005
1763162485.116,-0.005
1763162485.217,-0.005
1763162485.316,-0.005
1763162485.417,-0.005
1763162485.516,-0.005
1763162485.616,-0.005
1763162485.716,-0.005
1763162485.817,-0.005
1763162485.916,-0.005
1763162486.017,-0.005
1763162486.117,-0.005
1763162486.217,-0.005
1763162486.317,-0.005
1763162486.416,-0.005
1763162486.517,-0.005
1763162486.617,-0.005
1763162486.717,-0.005
1763162486.817,-0.005
1763162486.917,-0.005
1763162487.016,-0.005
1763162487.117,-0.005
1763162487.217,-0.005
1763162487.316,-0.005
1763162487.416,-0.005
1763162487.517,-0.005
1763162487.616,-0.005
1763162487.716,-0.005
1763162487.817,-0.005
1763162487.916,-0.005
1763162488.017,-0.005
1763162488.117,-0.005
1763162488.217,-0.005
1763162488.316,-0.005
1763162488.417,-0.005
1763162488.516,-0.005
1763162488.617,-0.005
1763162488.717,-0.005
1763162488.816,-0.005
1763162488.917,-0.005
1763162489.017,-0.005
1763162489.117,-0.005
1763162489.216,-0.005
1763162489.317,-0.005
1763162489.416,-0.005
1763162489.516,-0.005
1763162489.616,-0.006
1763162489.717,-0.006
1763162489.817,-0.006
1763162489.917,-0.006
1763162490.016,-0.006
1763162490.116,-0.005
1763162490.217,-0.005
1763162490.317,-0.005
1763162490.416,-0.005
1763162490.517,-0.005
1763162490.616,-0.005
1763162490.717,-0.005
1763162490.817,-0.005
1763162490.917,-0.005
1763162491.016,-0.005
1763162491.117,-0.005
1763162491.217,-0.005
1763162491.317,-0.005
1763162491.416,-0.005
1763162491.516,-0.005
1763162491.617,-0.005
1763162491.716,-0.005
1763162491.817,-0.005
1763162491.917,-0.005
1763162492.016,-0.005
1763162492.117,-0.005
1763162492.217,-0.005
1763162492.316,-0.005
1763162492.417,-0.005
1763162492.517,-0.005
1763162492.617,-0.005
1763162492.717,-0.005
1763162492.817,-0.005
1763162492.917,-0.005
1763162493.017,-0.005
1763162493.116,-0.005
1763162493.217,-0.005
1763162493.317,-0.005
1763162493.417,-0.005
1763162493.517,-0.005
1763162493.617,-0.005
1763162493.717,-0.005
1763162493.816,-0.005
1763162493.917,-0.005
