timestamp,pressure_bar
1763144587.305,1.217
1763144587.405,1.217
1763144587.505,1.217
1763144587.605,1.407
1763144587.705,1.407
1763144587.805,1.407
1763144587.905,1.407
1763144588.005,1.407
1763144588.105,3.216
1763144588.205,3.216
1763144588.305,3.216
1763144588.405,3.216
1763144588.505,3.216
1763144588.605,3.709
1763144588.705,3.709
1763144588.805,3.709
1763144588.905,3.709
1763144589.005,3.709
1763144589.105,3.788
1763144589.205,3.788
1763144589.305,3.788
1763144589.405,3.788
1763144589.505,3.788
1763144589.605,3.788
1763144589.705,3.788
1763144589.805,3.788
1763144589.905,3.788
1763144590.005,3.788
1763144590.105,3.804
1763144590.205,3.804
1763144590.305,3.804
1763144590.405,3.804
1763144590.505,3.804
1763144590.605,3.808
1763144590.705,3.808
1763144590.805,3.808
1763144590.905,3.808
1763144591.005,3.808
1763144591.105,3.792
1763144591.205,3.792
1763144591.305,3.792
1763144591.405,3.792
1763144591.505,3.792
1763144591.605,3.793
1763144591.705,3.793
1763144591.805,3.793
1763144591.905,3.793
1763144592.005,3.793
1763144592.105,3.796
1763144592.205,3.796
1763144592.305,3.796
1763144592.405,3.796
1763144592.505,3.796
1763144592.605,3.760
1763144592.705,3.760
1763144592.805,3.760
1763144592.905,3.760
1763144593.005,3.760
1763144593.105,3.768
1763144593.205,3.768
1763144593.305,3.768
1763144593.405,3.768
1763144593.505,3.768
1763144593.605,3.784
1763144593.705,3.784
1763144593.805,3.784
1763144593.905,3.784
1763144594.005,3.784
1763144594.105,3.784
1763144594.205,3.784
1763144594.305,3.784
1763144594.405,3.784
1763144594.505,3.784
1763144594.605,3.774
1763144594.705,3.774
1763144594.805,3.774
1763144594.905,3.774
1763144595.005,3.774
1763144595.105,3.770
1763144595.205,3.770
1763144595.305,3.770
1763144595.405,3.770
1763144595.505,3.770
1763144595.605,3.758
1763144595.705,3.758
1763144595.805,3.758
1763144595.905,3.758
1763144596.005,3.758
1763144596.105,3.769
1763144596.205,3.769
1763144596.305,3.769
1763144596.405,3.769
1763144596.505,3.769
1763144596.605,3.770
1763144596.705,3.770
1763144596.805,3.770
1763144596.905,3.770
1763144597.005,3.770
1763144597.105,3.764
1763144597.205,3.764
1763144597.305,3.764
1763144597.405,3.764
1763144597.505,3.764
1763144597.605,3.759
1763144597.705,3.759
1763144597.805,3.759
1763144597.905,3.759
1763144598.005,3.759
1763144598.105,3.751
1763144598.205,3.751
1763144598.305,3.751
1763144598.405,3.751
1763144598.505,3.751
1763144598.605,3.742
1763144598.705,3.742
1763144598.805,3.742
1763144598.905,3.742
1763144599.005,3.742
1763144599.105,3.750
1763144599.205,3.750
1763144599.305,3.750
1763144599.405,3.750
1763144599.505,3.750
1763144599.605,3.748
1763144599.705,3.748
1763144599.805,3.748
1763144599.905,3.748
1763144600.005,3.748
1763144600.105,3.766
1763144600.205,3.766
1763144600.305,3.766
1763144600.405,3.766
1763144600.505,3.766
1763144600.605,3.776
1763144600.705,3.776
1763144600.805,3.776
1763144600.905,3.776
1763144601.005,3.776
1763144601.105,3.748
1763144601.205,3.748
1763144601.305,3.748
1763144601.405,3.748
1763144601.505,3.748
1763144601.605,3.742
1763144601.705,3.742
1763144601.805,3.742
1763144601.905,3.742
1763144602.005,3.742
1763144602.105,3.742
1763144602.205,3.742
1763144602.305,3.742
1763144602.405,3.742
1763144602.505,3.742
1763144602.605,3.741
1763144602.705,3.741
1763144602.805,3.741
1763144602.905,3.741
1763144603.005,3.741
1763144603.105,3.736
1763144603.205,3.736
1763144603.305,3.736
1763144603.405,3.736
1763144603.505,3.736
1763144603.605,3.725
1763144603.705,3.725
1763144603.805,3.725
1763144603.905,3.725
1763144604.005,3.725
1763144604.105,3.745
1763144604.205,3.745
1763144604.305,3.745
1763144604.405,3.745
1763144604.505,3.745
1763144604.605,3.756
1763144604.705,3.756
1763144604.805,3.756
1763144604.905,3.756
1763144605.005,3.756
1763144605.105,3.751
1763144605.205,3.751
1763144605.305,3.751
1763144605.405,3.751
1763144605.505,3.751
1763144605.605,3.746
1763144605.705,3.746
1763144605.805,3.746
1763144605.905,3.746
1763144606.005,3.746
1763144606.105,3.754
1763144606.205,3.754
1763144606.305,3.754
1763144606.405,3.754
1763144606.505,3.754
1763144606.605,3.737
1763144606.705,3.737
1763144606.805,3.737
1763144606.905,3.737
1763144607.005,3.737
1763144607.105,3.751
1763144607.205,3.751
1763144607.305,3.751
1763144607.405,3.751
1763144607.505,3.751
1763144607.605,3.734
1763144607.705,3.734
1763144607.805,3.734
1763144607.905,3.734
1763144608.005,3.734
1763144608.105,3.738
1763144608.205,3.738
1763144608.305,3.738
1763144608.405,3.738
1763144608.505,3.738
1763144608.605,3.729
1763144608.705,3.729
1763144608.805,3.729
1763144608.905,3.729
1763144609.005,3.729
1763144609.105,3.722
1763144609.205,3.722
1763144609.305,3.722
1763144609.405,3.722
1763144609.505,3.722
1763144609.605,3.726
1763144609.705,3.726
1763144609.805,3.726
1763144609.905,3.726
1763144610.005,3.726
1763144610.105,3.739
1763144610.205,3.739
1763144610.305,3.739
1763144610.405,3.739
1763144610.505,3.739
1763144610.605,3.739
1763144610.705,3.739
1763144610.805,3.739
1763144610.905,3.739
1763144611.005,3.739
1763144611.105,3.716
1763144611.205,3.716
1763144611.305,3.716
1763144611.405,3.716
1763144611.505,3.716
1763144611.605,3.734
1763144611.705,3.734
1763144611.805,3.734
1763144611.905,3.734
1763144612.005,3.734
1763144612.105,3.734
1763144612.205,3.734
1763144612.305,3.734
1763144612.405,3.734
1763144612.505,3.734
1763144612.605,3.709
1763144612.705,3.709
1763144612.805,3.709
1763144612.905,3.709
1763144613.005,3.709
1763144613.105,3.736
1763144613.205,3.736
1763144613.305,3.736
1763144613.405,3.736
1763144613.505,3.736
1763144613.605,3.742
1763144613.705,3.742
1763144613.805,3.742
1763144613.905,3.742
1763144614.005,3.742
1763144614.105,3.747
1763144614.205,3.747
1763144614.305,3.747
1763144614.405,3.747
1763144614.505,3.747
1763144614.605,3.744
1763144614.705,3.744
1763144614.805,3.744
1763144614.905,3.744
1763144615.005,3.744
1763144615.105,3.768
1763144615.205,3.768
1763144615.305,3.768
1763144615.405,3.768
1763144615.505,3.768
1763144615.605,3.693
1763144615.705,3.693
1763144615.805,3.693
1763144615.905,3.693
1763144616.005,3.693
1763144616.105,3.653
1763144616.205,3.653
1763144616.305,3.653
1763144616.405,3.653
1763144616.505,3.653
1763144616.605,3.654
1763144616.705,3.654
1763144616.805,3.654
1763144616.905,3.654
1763144617.005,3.654
1763144617.105,3.663
1763144617.205,3.663
1763144617.305,3.663
1763144617.405,3.663
1763144617.505,3.663
1763144617.605,3.695
1763144617.705,3.695
1763144617.805,3.695
1763144617.905,3.695
1763144618.005,3.695
1763144618.105,3.692
1763144618.205,3.692
1763144618.305,3.692
1763144618.405,3.692
1763144618.505,3.692
1763144618.605,3.713
1763144618.705,3.713
1763144618.805,3.713
1763144618.905,3.713
1763144619.005,3.713
1763144619.105,2.368
1763144619.205,2.368
1763144619.305,2.368
1763144619.405,2.368
1763144619.505,2.368
1763144619.605,1.750
1763144619.705,1.750
1763144619.805,1.750
1763144619.905,1.750
1763144620.005,1.750
1763144620.105,1.545
1763144620.205,1.545
1763144620.305,1.545
1763144620.405,1.545
1763144620.505,1.545
1763144620.605,1.573
1763144620.705,1.573
1763144620.805,1.573
1763144620.905,1.573
1763144621.005,1.573
1763144621.105,1.616
1763144621.205,1.616
1763144621.305,1.616
1763144621.405,1.616
1763144621.505,1.616
1763144621.605,1.502
1763144621.705,1.502
1763144621.805,1.502
1763144621.905,1.502
1763144622.005,1.502
1763144622.105,1.452
1763144622.205,1.452
1763144622.305,1.452
1763144622.405,1.452
1763144622.505,1.452
1763144622.605,1.466
1763144622.705,1.466
1763144622.805,1.466
1763144622.905,1.466
