timestamp,pressure_bar
1763140083.436,-0.005
1763140083.536,-0.005
1763140083.636,-0.005
1763140083.736,-0.006
1763140083.836,-0.006
1763140083.936,-0.006
1763140084.036,-0.006
1763140084.136,-0.006
1763140084.236,-0.005
1763140084.336,-0.005
1763140084.436,-0.005
1763140084.536,-0.005
1763140084.636,-0.005
1763140084.736,-0.005
1763140084.836,-0.005
1763140084.936,-0.005
1763140085.036,-0.005
1763140085.136,-0.005
1763140085.236,-0.005
1763140085.336,-0.005
1763140085.436,-0.005
1763140085.536,-0.005
1763140085.636,-0.005
1763140085.736,-0.005
1763140085.836,-0.005
1763140085.936,-0.005
1763140086.036,-0.005
1763140086.136,-0.005
1763140086.236,-0.005
1763140086.336,-0.005
1763140086.436,-0.005
1763140086.536,-0.005
1763140086.636,-0.005
1763140086.736,-0.005
1763140086.836,-0.005
1763140086.936,-0.005
1763140087.036,-0.005
1763140087.136,-0.005
1763140087.236,-0.005
1763140087.336,-0.005
1763140087.436,-0.005
1763140087.536,-0.005
1763140087.636,-0.005
1763140087.736,-0.005
1763140087.836,-0.005
1763140087.936,-0.005
1763140088.036,-0.005
1763140088.136,-0.005
1763140088.236,-0.005
1763140088.336,-0.005
1763140088.436,-0.005
1763140088.536,-0.005
1763140088.636,-0.005
1763140088.736,-0.005
1763140088.836,-0.005
1763140088.936,-0.005
1763140089.036,-0.005
1763140089.136,-0.005
1763140089.236,-0.005
1763140089.336,-0.005
1763140089.436,-0.005
1763140089.536,-0.005
1763140089.636,-0.005
1763140089.736,-0.005
1763140089.836,-0.005
1763140089.936,-0.005
1763140090.036,-0.005
1763140090.136,-0.005
1763140090.236,-0.005
1763140090.336,-0.005
1763140090.436,-0.005
1763140090.536,-0.005
1763140090.636,-0.005
1763140090.736,-0.005
1763140090.836,-0.005
1763140090.936,-0.005
1763140091.036,-0.005
1763140091.136,-0.005
1763140091.236,-0.005
1763140091.336,-0.005
1763140091.436,-0.005
1763140091.536,-0.005
1763140091.636,-0.005
1763140091.736,-0.005
1763140091.836,-0.005
1763140091.936,-0.005
1763140092.036,-0.005
1763140092.136,-0.005
1763140092.236,-0.005
1763140092.336,-0.005
1763140092.436,-0.005
1763140092.536,-0.005
1763140092.636,-0.005
1763140092.736,-0.005
1763140092.836,-0.005
1763140092.936,-0.005
1763140093.036,-0.005
1763140093.136,-0.005
1763140093.236,-0.005
1763140093.336,-0.005
1763140093.436,-0.005
1763140093.536,-0.005
1763140093.636,-0.005
1763140093.736,-0.005
1763140093.836,-0.005
1763140093.936,-0.005
1763140094.036,-0.005
1763140094.136,-0.005
1763140094.236,-0.005
1763140094.336,-0.005
1763140094.436,-0.005
1763140094.536,-0.005
1763140094.636,-0.005
1763140094.736,-0.005
1763140094.836,-0.005
1763140094.936,-0.005
1763140095.036,-0.005
1763140095.136,-0.005
1763140095.236,-0.005
1763140095.337,-0.005
1763140095.436,-0.005
1763140095.536,-0.005
1763140095.636,-0.005
1763140095.736,-0.005
1763140095.836,-0.005
1763140095.936,-0.005
1763140096.036,-0.005
1763140096.136,-0.005
1763140096.236,-0.005
1763140096.336,-0.005
1763140096.436,-0.005
1763140096.536,-0.005
1763140096.636,-0.005
1763140096.736,-0.005
1763140096.836,-0.005
1763140096.936,-0.005
1763140097.036,-0.005
1763140097.136,-0.005
1763140097.236,-0.005
1763140097.336,-0.005
1763140097.436,-0.005
1763140097.536,-0.005
1763140097.636,-0.005
1763140097.736,-0.005
1763140097.836,-0.005
