timestamp,pressure_bar
1762976126.459,0.562
1762976126.557,0.562
1762976126.657,0.685
1762976126.757,0.685
1762976126.857,0.685
1762976126.957,0.685
1762976127.057,0.685
1762976127.157,3.683
1762976127.257,3.683
1762976127.357,3.683
1762976127.457,3.683
1762976127.557,3.683
1762976127.657,5.046
1762976127.757,5.046
1762976127.857,5.046
1762976127.957,5.046
1762976128.057,5.046
1762976128.157,5.318
1762976128.257,5.318
1762976128.357,5.318
1762976128.457,5.318
1762976128.557,5.318
1762976128.657,4.447
1762976128.757,4.447
1762976128.857,4.447
1762976128.957,4.447
1762976129.057,4.447
1762976129.157,4.292
1762976129.257,4.292
1762976129.357,4.292
1762976129.457,4.292
1762976129.557,4.292
1762976129.657,4.396
1762976129.757,4.396
1762976129.857,4.396
1762976129.957,4.396
1762976130.057,4.396
1762976130.157,4.270
1762976130.257,4.270
1762976130.357,4.270
1762976130.457,4.270
1762976130.557,4.270
1762976130.657,4.248
1762976130.757,4.248
1762976130.857,4.248
1762976130.957,4.248
1762976131.057,4.248
1762976131.157,4.284
1762976131.257,4.284
1762976131.357,4.284
1762976131.457,4.284
1762976131.557,4.284
1762976131.657,4.112
1762976131.757,4.112
1762976131.857,4.112
1762976131.957,4.112
1762976132.057,4.112
1762976132.157,4.176
1762976132.257,4.176
1762976132.357,4.176
1762976132.457,4.176
1762976132.557,4.176
1762976132.657,4.060
1762976132.757,4.060
1762976132.857,4.060
1762976132.957,4.060
1762976133.057,4.060
1762976133.157,4.094
1762976133.257,4.094
1762976133.357,4.094
1762976133.457,4.094
1762976133.557,4.094
1762976133.657,4.259
1762976133.757,4.259
1762976133.857,4.259
1762976133.957,4.259
1762976134.057,4.259
1762976134.157,4.112
1762976134.257,4.112
1762976134.357,4.112
1762976134.457,4.112
1762976134.557,4.112
1762976134.657,4.061
1762976134.757,4.061
1762976134.857,4.061
1762976134.957,4.061
1762976135.057,4.061
1762976135.157,4.156
1762976135.257,4.156
1762976135.357,4.156
1762976135.457,4.156
1762976135.557,4.156
1762976135.657,4.071
1762976135.757,4.071
1762976135.857,4.071
1762976135.957,4.071
1762976136.057,4.071
1762976136.157,4.188
1762976136.257,4.188
1762976136.357,4.188
