timestamp,pressure_bar
1762983610.103,1.053
1762983610.202,1.049
1762983610.302,1.049
1762983610.402,1.049
1762983610.502,1.049
1762983610.602,1.049
1762983610.702,1.056
1762983610.802,1.056
1762983610.902,1.056
1762983611.002,1.056
1762983611.102,1.056
1762983611.202,1.052
1762983611.302,1.052
1762983611.402,1.052
1762983611.502,1.052
1762983611.602,1.052
1762983611.702,1.051
1762983611.802,1.051
1762983611.902,1.051
1762983612.002,1.051
1762983612.102,1.051
1762983612.202,3.205
1762983612.302,3.205
1762983612.402,3.205
1762983612.502,3.205
1762983612.602,3.205
1762983612.702,4.327
1762983612.802,4.327
1762983612.902,4.327
1762983613.002,4.327
1762983613.102,4.327
1762983613.202,4.426
1762983613.302,4.426
1762983613.402,4.426
1762983613.502,4.426
1762983613.602,4.426
1762983613.702,4.082
1762983613.802,4.082
1762983613.902,4.082
1762983614.002,4.082
1762983614.102,4.082
1762983614.202,4.081
1762983614.302,4.081
1762983614.402,4.081
1762983614.502,4.081
1762983614.602,4.081
1762983614.702,4.152
1762983614.802,4.152
1762983614.902,4.152
1762983615.002,4.152
1762983615.102,4.152
1762983615.202,4.106
1762983615.302,4.106
1762983615.402,4.106
1762983615.502,4.106
1762983615.602,4.106
1762983615.702,4.268
1762983615.802,4.268
1762983615.902,4.268
1762983616.002,4.268
1762983616.102,4.268
1762983616.202,3.980
1762983616.302,3.980
1762983616.402,3.980
1762983616.502,3.980
1762983616.602,3.980
1762983616.702,3.924
1762983616.802,3.924
1762983616.902,3.924
1762983617.002,3.924
1762983617.102,3.924
1762983617.202,4.084
1762983617.302,4.084
1762983617.402,4.084
1762983617.502,4.084
1762983617.602,4.084
1762983617.702,4.073
1762983617.802,4.073
1762983617.902,4.073
1762983618.002,4.073
1762983618.102,4.073
1762983618.202,4.068
1762983618.302,4.068
1762983618.402,4.068
1762983618.502,4.068
1762983618.602,4.068
1762983618.702,4.142
1762983618.802,4.142
1762983618.902,4.142
1762983619.002,4.142
1762983619.102,4.142
1762983619.202,3.964
1762983619.302,3.964
1762983619.402,3.964
1762983619.502,3.964
1762983619.602,3.964
1762983619.702,3.944
1762983619.802,3.944
1762983619.902,3.944
1762983620.002,3.944
1762983620.102,3.944
1762983620.202,3.990
1762983620.302,3.990
1762983620.402,3.990
1762983620.502,3.990
1762983620.602,3.990
1762983620.702,4.132
1762983620.802,4.132
1762983620.902,4.132
1762983621.002,4.132
1762983621.102,4.132
1762983621.202,4.121
1762983621.302,4.121
1762983621.402,4.121
1762983621.502,4.121
1762983621.602,4.121
