timestamp,pressure_bar
1762969826.445,0.973
1762969826.545,0.973
1762969826.645,0.973
1762969826.745,0.973
1762969826.845,0.961
1762969826.945,0.961
1762969827.045,0.961
1762969827.145,0.961
1762969827.245,0.961
1762969827.345,0.960
1762969827.445,0.960
1762969827.545,0.960
1762969827.645,0.960
1762969827.745,0.960
1762969827.845,0.971
1762969827.945,0.971
1762969828.045,0.971
1762969828.145,0.971
1762969828.245,0.971
1762969828.345,0.976
1762969828.445,0.976
1762969828.545,0.976
1762969828.645,0.976
1762969828.745,0.976
1762969828.845,0.972
1762969828.945,0.972
1762969829.045,0.972
1762969829.145,0.972
1762969829.245,0.972
1762969829.345,0.971
1762969829.445,0.971
1762969829.545,0.971
1762969829.645,0.971
1762969829.745,0.971
1762969829.845,0.972
1762969829.945,0.972
1762969830.045,0.972
1762969830.145,0.972
1762969830.245,0.972
1762969830.345,0.971
1762969830.445,0.971
1762969830.545,0.971
1762969830.645,0.971
1762969830.745,0.971
1762969830.845,0.972
1762969830.945,0.972
1762969831.045,0.972
1762969831.145,0.972
1762969831.245,0.972
1762969831.345,0.968
1762969831.445,0.968
1762969831.545,0.968
1762969831.645,0.968
1762969831.745,0.968
1762969831.845,0.971
1762969831.945,0.971
1762969832.045,0.971
1762969832.145,0.971
1762969832.245,0.971
1762969832.345,0.965
1762969832.445,0.965
1762969832.545,0.965
1762969832.645,0.965
1762969832.745,0.965
1762969832.845,0.971
1762969832.945,0.971
1762969833.045,0.971
1762969833.145,0.971
1762969833.245,0.971
1762969833.345,0.971
1762969833.445,0.971
1762969833.545,0.971
1762969833.645,0.971
1762969833.745,0.971
1762969833.845,0.971
1762969833.945,0.971
1762969834.045,0.971
1762969834.145,0.971
1762969834.245,0.971
1762969834.348,0.972
1762969834.445,0.972
1762969834.545,0.972
1762969834.645,0.972
1762969834.745,0.972
1762969834.845,0.972
1762969834.945,0.972
1762969835.045,0.972
