timestamp,pressure_bar
1763143783.414,0.624
1763143783.514,0.624
1763143783.614,0.804
1763143783.714,0.804
1763143783.814,0.804
1763143783.914,0.804
1763143784.014,0.804
1763143784.114,2.586
1763143784.214,2.586
1763143784.314,2.586
1763143784.414,2.586
1763143784.514,2.586
1763143784.614,3.532
1763143784.714,3.532
1763143784.814,3.532
1763143784.914,3.532
1763143785.014,3.532
1763143785.114,3.749
1763143785.214,3.749
1763143785.314,3.749
1763143785.414,3.749
1763143785.514,3.749
1763143785.614,3.775
1763143785.714,3.775
1763143785.814,3.775
1763143785.914,3.775
1763143786.014,3.775
1763143786.114,3.820
1763143786.214,3.820
1763143786.314,3.820
1763143786.414,3.820
1763143786.514,3.820
1763143786.614,3.811
1763143786.714,3.811
1763143786.814,3.811
1763143786.914,3.811
1763143787.014,3.811
1763143787.114,3.802
1763143787.214,3.802
1763143787.314,3.802
1763143787.414,3.802
1763143787.514,3.802
1763143787.614,3.798
1763143787.714,3.798
1763143787.814,3.798
1763143787.914,3.798
1763143788.014,3.798
1763143788.114,3.814
1763143788.214,3.814
1763143788.314,3.814
1763143788.414,3.814
1763143788.514,3.814
1763143788.614,3.801
1763143788.714,3.801
1763143788.814,3.801
1763143788.914,3.801
1763143789.014,3.801
1763143789.114,3.784
1763143789.214,3.784
1763143789.314,3.784
1763143789.414,3.784
1763143789.514,3.784
1763143789.614,3.810
1763143789.714,3.810
1763143789.814,3.810
1763143789.914,3.810
1763143790.014,3.810
1763143790.114,3.792
1763143790.214,3.792
1763143790.314,3.792
1763143790.414,3.792
1763143790.514,3.792
1763143790.614,3.766
1763143790.714,3.766
1763143790.814,3.766
1763143790.914,3.766
1763143791.014,3.766
1763143791.114,3.752
1763143791.214,3.752
1763143791.314,3.752
1763143791.414,3.752
1763143791.514,3.752
1763143791.614,3.759
1763143791.714,3.759
1763143791.814,3.759
1763143791.914,3.759
1763143792.014,3.759
1763143792.114,3.742
1763143792.214,3.742
1763143792.314,3.742
1763143792.414,3.742
1763143792.514,3.742
1763143792.614,3.766
1763143792.714,3.766
1763143792.814,3.766
1763143792.914,3.766
1763143793.014,3.766
1763143793.114,3.761
1763143793.214,3.761
1763143793.314,3.761
1763143793.414,3.761
1763143793.514,3.761
1763143793.614,3.756
1763143793.714,3.756
1763143793.814,3.756
1763143793.914,3.756
1763143794.014,3.756
1763143794.114,3.742
1763143794.214,3.742
1763143794.314,3.742
1763143794.414,3.742
1763143794.514,3.742
1763143794.614,3.744
1763143794.714,3.744
1763143794.814,3.744
1763143794.914,3.744
1763143795.014,3.744
1763143795.114,3.744
1763143795.214,3.744
1763143795.314,3.744
1763143795.414,3.744
1763143795.514,3.744
1763143795.614,3.757
1763143795.714,3.757
1763143795.814,3.757
1763143795.914,3.757
1763143796.014,3.757
1763143796.114,3.725
1763143796.214,3.725
1763143796.314,3.725
1763143796.414,3.725
1763143796.514,3.725
1763143796.614,3.750
1763143796.714,3.750
1763143796.814,3.750
1763143796.914,3.750
1763143797.014,3.750
1763143797.114,3.744
1763143797.214,3.744
1763143797.314,3.744
1763143797.414,3.744
1763143797.514,3.744
1763143797.614,3.742
1763143797.714,3.742
1763143797.814,3.742
1763143797.914,3.742
1763143798.014,3.742
1763143798.114,3.744
1763143798.214,3.744
1763143798.314,3.744
1763143798.414,3.744
1763143798.514,3.744
1763143798.614,3.767
1763143798.714,3.767
1763143798.814,3.767
1763143798.914,3.767
1763143799.014,3.767
1763143799.114,3.741
1763143799.214,3.741
1763143799.314,3.741
1763143799.414,3.741
1763143799.514,3.741
1763143799.614,3.740
1763143799.714,3.740
1763143799.814,3.740
1763143799.914,3.740
1763143800.014,3.740
1763143800.114,3.772
1763143800.214,3.772
1763143800.314,3.772
1763143800.414,3.772
1763143800.514,3.772
1763143800.614,3.801
1763143800.714,3.801
1763143800.814,3.801
1763143800.914,3.801
1763143801.014,3.801
1763143801.114,3.792
1763143801.214,3.792
1763143801.314,3.792
1763143801.414,3.792
1763143801.514,3.792
1763143801.614,3.796
1763143801.714,3.796
1763143801.814,3.796
1763143801.914,3.796
1763143802.014,3.796
1763143802.114,3.773
1763143802.214,3.773
1763143802.314,3.773
1763143802.414,3.773
1763143802.514,3.773
1763143802.614,3.786
1763143802.714,3.786
1763143802.814,3.786
1763143802.914,3.786
1763143803.014,3.786
1763143803.114,3.776
1763143803.214,3.776
1763143803.314,3.776
1763143803.414,3.776
1763143803.514,3.776
1763143803.614,3.793
1763143803.714,3.793
1763143803.814,3.793
1763143803.914,3.793
1763143804.014,3.793
1763143804.114,3.776
1763143804.214,3.776
1763143804.314,3.776
1763143804.414,3.776
1763143804.514,3.776
1763143804.614,3.766
1763143804.714,3.766
1763143804.814,3.766
1763143804.914,3.766
1763143805.014,3.766
1763143805.114,3.772
1763143805.214,3.772
1763143805.314,3.772
1763143805.414,3.772
1763143805.514,3.772
1763143805.614,3.769
1763143805.714,3.769
1763143805.814,3.769
1763143805.914,3.769
1763143806.014,3.769
1763143806.114,3.770
1763143806.214,3.770
1763143806.314,3.770
1763143806.414,3.770
1763143806.514,3.770
1763143806.614,3.761
1763143806.714,3.761
1763143806.814,3.761
1763143806.914,3.761
1763143807.014,3.761
1763143807.114,3.755
1763143807.214,3.755
1763143807.314,3.755
1763143807.414,3.755
1763143807.514,3.755
1763143807.614,3.762
1763143807.714,3.762
1763143807.814,3.762
1763143807.914,3.762
1763143808.014,3.762
1763143808.114,3.765
1763143808.214,3.765
1763143808.314,3.765
1763143808.414,3.765
1763143808.514,3.765
1763143808.614,3.766
1763143808.714,3.766
1763143808.814,3.766
1763143808.914,3.766
1763143809.014,3.766
1763143809.115,3.772
1763143809.214,3.772
1763143809.314,3.772
1763143809.414,3.772
1763143809.514,3.772
1763143809.614,3.766
1763143809.714,3.766
1763143809.814,3.766
1763143809.914,3.766
1763143810.014,3.766
1763143810.114,3.776
1763143810.214,3.776
1763143810.314,3.776
1763143810.414,3.776
1763143810.514,3.776
1763143810.614,3.783
1763143810.714,3.783
1763143810.814,3.783
1763143810.914,3.783
1763143811.014,3.783
1763143811.114,3.795
1763143811.214,3.795
1763143811.314,3.795
1763143811.414,3.795
1763143811.514,3.795
1763143811.614,3.772
1763143811.714,3.772
1763143811.814,3.772
1763143811.914,3.772
1763143812.014,3.772
1763143812.114,3.770
1763143812.214,3.770
1763143812.314,3.770
1763143812.414,3.770
1763143812.514,3.770
1763143812.614,3.745
1763143812.714,3.745
1763143812.814,3.745
1763143812.914,3.745
1763143813.014,3.745
1763143813.114,3.758
1763143813.214,3.758
1763143813.314,3.758
1763143813.414,3.758
1763143813.514,3.758
1763143813.614,3.749
1763143813.714,3.749
1763143813.814,3.749
1763143813.914,3.749
1763143814.014,3.749
1763143814.114,3.781
1763143814.214,3.781
1763143814.314,3.781
1763143814.414,3.781
1763143814.514,3.781
1763143814.614,3.774
1763143814.714,3.774
1763143814.814,3.774
1763143814.914,3.774
1763143815.014,3.774
1763143815.114,3.766
1763143815.214,3.766
1763143815.314,3.766
1763143815.414,3.766
1763143815.514,3.766
1763143815.614,3.762
1763143815.714,3.762
1763143815.814,3.762
1763143815.914,3.762
1763143816.014,3.762
1763143816.114,3.774
1763143816.214,3.774
1763143816.314,3.774
1763143816.414,3.774
1763143816.514,3.774
1763143816.614,3.764
1763143816.714,3.764
1763143816.814,3.764
1763143816.914,3.764
1763143817.014,3.764
1763143817.114,3.769
1763143817.214,3.769
1763143817.314,3.769
1763143817.414,3.769
1763143817.514,3.769
1763143817.614,3.776
1763143817.714,3.776
1763143817.814,3.776
1763143817.914,3.776
1763143818.014,3.776
1763143818.114,3.784
1763143818.214,3.784
1763143818.314,3.784
1763143818.414,3.784
1763143818.514,3.784
1763143818.614,3.781
1763143818.714,3.781
1763143818.814,3.781
1763143818.914,3.781
1763143819.014,3.781
1763143819.114,3.776
1763143819.214,3.776
1763143819.314,3.776
1763143819.414,3.776
1763143819.514,3.776
1763143819.614,3.759
1763143819.714,3.759
1763143819.814,3.759
1763143819.914,3.759
1763143820.014,3.759
1763143820.114,3.776
1763143820.214,3.776
1763143820.314,3.776
1763143820.414,3.776
1763143820.514,3.776
1763143820.614,3.779
1763143820.714,3.779
1763143820.814,3.779
1763143820.914,3.779
1763143821.014,3.779
1763143821.114,3.786
1763143821.214,3.786
1763143821.314,3.786
1763143821.414,3.786
1763143821.514,3.786
1763143821.614,3.778
1763143821.714,3.778
1763143821.814,3.778
1763143821.914,3.778
1763143822.014,3.778
1763143822.114,3.782
1763143822.214,3.782
1763143822.314,3.782
1763143822.414,3.782
1763143822.514,3.782
1763143822.614,3.782
1763143822.714,3.782
1763143822.814,3.782
1763143822.914,3.782
1763143823.014,3.782
1763143823.114,3.775
1763143823.214,3.775
1763143823.314,3.775
1763143823.414,3.775
1763143823.514,3.775
1763143823.614,3.746
1763143823.714,3.746
1763143823.814,3.746
1763143823.914,3.746
1763143824.014,3.746
1763143824.114,3.768
1763143824.214,3.768
1763143824.314,3.768
1763143824.414,3.768
1763143824.514,3.768
1763143824.614,3.775
1763143824.714,3.775
1763143824.814,3.775
1763143824.914,3.775
1763143825.014,3.775
1763143825.114,3.796
1763143825.214,3.796
1763143825.314,3.796
1763143825.414,3.796
1763143825.514,3.796
1763143825.614,3.776
1763143825.714,3.776
1763143825.814,3.776
1763143825.914,3.776
1763143826.014,3.776
1763143826.114,3.776
1763143826.214,3.776
1763143826.314,3.776
1763143826.414,3.776
1763143826.514,3.776
1763143826.614,3.775
1763143826.714,3.775
1763143826.814,3.775
1763143826.914,3.775
1763143827.014,3.775
1763143827.114,3.778
1763143827.214,3.778
1763143827.314,3.778
1763143827.414,3.778
1763143827.514,3.778
1763143827.614,3.769
1763143827.714,3.769
1763143827.814,3.769
1763143827.914,3.769
1763143828.014,3.769
1763143828.114,3.778
1763143828.214,3.778
1763143828.314,3.778
1763143828.414,3.778
1763143828.514,3.778
1763143828.614,3.771
1763143828.714,3.771
1763143828.814,3.771
1763143828.914,3.771
1763143829.014,3.771
1763143829.114,3.784
1763143829.214,3.784
1763143829.314,3.784
1763143829.414,3.784
1763143829.514,3.784
1763143829.614,3.776
1763143829.714,3.776
1763143829.814,3.776
1763143829.914,3.776
1763143830.014,3.776
1763143830.114,3.766
1763143830.214,3.766
1763143830.314,3.766
1763143830.414,3.766
1763143830.514,3.766
1763143830.614,3.761
1763143830.714,3.761
1763143830.814,3.761
1763143830.914,3.761
1763143831.014,3.761
1763143831.114,3.782
1763143831.214,3.782
1763143831.314,3.782
1763143831.414,3.782
1763143831.514,3.782
1763143831.614,3.786
1763143831.714,3.786
1763143831.814,3.786
1763143831.914,3.786
1763143832.014,3.786
1763143832.114,3.781
1763143832.214,3.781
1763143832.314,3.781
1763143832.414,3.781
1763143832.514,3.781
