timestamp,pressure_bar
1762985564.710,1.228
1762985564.810,1.228
1762985564.910,1.228
1762985565.010,1.871
1762985565.110,1.871
1762985565.210,1.871
1762985565.310,1.871
1762985565.410,1.871
1762985565.510,3.896
1762985565.610,3.896
1762985565.710,3.896
1762985565.810,3.896
1762985565.910,3.896
1762985566.010,4.062
1762985566.110,4.062
1762985566.210,4.062
1762985566.310,4.062
1762985566.410,4.062
1762985566.510,4.177
1762985566.610,4.177
1762985566.710,4.177
1762985566.810,4.177
1762985566.910,4.177
1762985567.010,4.142
1762985567.110,4.142
1762985567.210,4.142
1762985567.310,4.142
1762985567.410,4.142
1762985567.510,3.924
1762985567.610,3.924
1762985567.710,3.924
1762985567.810,3.924
1762985567.910,3.924
1762985568.010,4.106
1762985568.110,4.106
1762985568.210,4.106
1762985568.310,4.106
1762985568.410,4.106
1762985568.510,4.308
1762985568.610,4.308
1762985568.710,4.308
1762985568.810,4.308
1762985568.910,4.308
1762985569.010,4.317
1762985569.110,4.317
1762985569.210,4.317
1762985569.310,4.317
1762985569.410,4.317
1762985569.510,4.177
1762985569.610,4.177
1762985569.710,4.177
1762985569.810,4.177
1762985569.910,4.177
1762985570.010,4.110
1762985570.110,4.110
1762985570.210,4.110
1762985570.310,4.110
1762985570.410,4.110
1762985570.510,4.288
1762985570.610,4.288
1762985570.710,4.288
1762985570.810,4.288
1762985570.910,4.288
1762985571.010,4.312
1762985571.110,4.312
1762985571.210,4.312
1762985571.310,4.312
1762985571.410,4.312
1762985571.510,3.972
1762985571.610,3.972
1762985571.710,3.972
1762985571.810,3.972
1762985571.910,3.972
1762985572.010,4.280
1762985572.110,4.280
1762985572.210,4.280
1762985572.310,4.280
1762985572.410,4.280
1762985572.510,4.136
1762985572.610,4.136
1762985572.710,4.136
1762985572.810,4.136
1762985572.910,4.136
1762985573.010,4.223
1762985573.110,4.223
1762985573.210,4.223
1762985573.310,4.223
1762985573.410,4.223
1762985573.510,4.219
1762985573.610,4.219
1762985573.710,4.219
1762985573.810,4.219
1762985573.910,4.219
1762985574.010,4.100
1762985574.110,4.100
1762985574.210,4.100
1762985574.310,4.100
1762985574.410,4.100
1762985574.510,4.076
1762985574.610,4.076
1762985574.710,4.076
1762985574.810,4.076
1762985574.910,4.076
1762985575.010,3.260
1762985575.110,3.260
1762985575.210,3.260
1762985575.310,3.260
1762985575.410,3.260
1762985575.510,3.290
1762985575.610,3.290
1762985575.710,3.290
1762985575.810,3.290
1762985575.910,3.290
1762985576.010,3.270
1762985576.110,3.270
1762985576.210,3.270
1762985576.310,3.270
1762985576.410,3.270
1762985576.510,3.249
1762985576.610,3.249
1762985576.710,3.249
1762985576.810,3.249
1762985576.910,3.249
1762985577.010,3.229
1762985577.110,3.229
1762985577.210,3.229
1762985577.310,3.229
1762985577.410,3.229
1762985577.510,3.214
1762985577.610,3.214
1762985577.710,3.214
1762985577.810,3.214
1762985577.910,3.214
1762985578.010,3.193
1762985578.110,3.193
1762985578.210,3.193
1762985578.310,3.193
1762985578.410,3.193
1762985578.510,3.257
1762985578.610,3.257
1762985578.710,3.257
1762985578.810,3.257
1762985578.910,3.257
1762985579.010,3.760
1762985579.110,3.760
1762985579.210,3.760
1762985579.310,3.760
1762985579.410,3.760
1762985579.510,3.954
1762985579.610,3.954
1762985579.710,3.954
1762985579.810,3.954
1762985579.910,3.954
1762985580.010,3.906
1762985580.110,3.906
1762985580.210,3.906
1762985580.310,3.906
1762985580.410,3.906
1762985580.510,3.828
1762985580.610,3.828
1762985580.710,3.828
1762985580.810,3.828
1762985580.910,3.828
1762985581.010,4.049
1762985581.110,4.049
1762985581.210,4.049
