timestamp,pressure_bar
1762996642.375,1.078
1762996642.475,1.078
1762996642.575,1.078
1762996642.675,1.078
1762996642.775,2.016
1762996642.875,2.016
1762996642.975,2.016
1762996643.075,2.016
1762996643.175,2.016
1762996643.275,4.850
1762996643.375,4.850
1762996643.475,4.850
1762996643.575,4.850
1762996643.675,4.850
1762996643.775,5.164
1762996643.875,5.164
1762996643.975,5.164
1762996644.075,5.164
1762996644.175,5.164
1762996644.275,5.284
1762996644.375,5.284
1762996644.475,5.284
1762996644.575,5.284
1762996644.675,5.284
1762996644.775,5.348
1762996644.875,5.348
1762996644.975,5.348
1762996645.075,5.348
1762996645.175,5.348
1762996645.275,5.215
1762996645.375,5.215
1762996645.475,5.215
1762996645.575,5.215
1762996645.676,5.215
1762996645.775,5.124
1762996645.875,5.124
1762996645.975,5.124
1762996646.075,5.124
1762996646.175,5.124
1762996646.275,5.645
1762996646.375,5.645
1762996646.475,5.645
1762996646.575,5.645
1762996646.675,5.645
1762996646.775,5.801
1762996646.875,5.801
1762996646.975,5.801
1762996647.075,5.801
1762996647.175,5.801
1762996647.275,5.670
1762996647.375,5.670
1762996647.474,5.670
1762996647.575,5.670
1762996647.674,5.670
1762996647.775,5.680
1762996647.875,5.680
1762996647.975,5.680
1762996648.075,5.680
1762996648.175,5.680
1762996648.275,5.686
1762996648.375,5.686
1762996648.475,5.686
1762996648.575,5.686
1762996648.675,5.686
1762996648.775,5.745
1762996648.875,5.745
1762996648.975,5.745
1762996649.075,5.745
1762996649.175,5.745
1762996649.275,5.622
1762996649.375,5.622
1762996649.475,5.622
1762996649.575,5.622
1762996649.675,5.622
1762996649.775,5.643
1762996649.875,5.643
1762996649.975,5.643
1762996650.075,5.643
1762996650.175,5.643
1762996650.275,5.662
1762996650.375,5.662
1762996650.475,5.662
1762996650.575,5.662
1762996650.675,5.662
1762996650.775,5.696
1762996650.875,5.696
1762996650.975,5.696
1762996651.075,5.696
1762996651.175,5.696
1762996651.275,5.624
1762996651.375,5.624
1762996651.475,5.624
1762996651.575,5.624
1762996651.675,5.624
1762996651.775,5.581
1762996651.875,5.581
1762996651.975,5.581
1762996652.075,5.581
1762996652.175,5.581
1762996652.275,5.612
1762996652.375,5.612
1762996652.475,5.612
1762996652.575,5.612
1762996652.675,5.612
1762996652.775,4.768
1762996652.875,4.768
1762996652.975,4.768
1762996653.075,4.768
1762996653.175,4.768
1762996653.275,4.488
1762996653.375,4.488
1762996653.475,4.488
1762996653.575,4.488
1762996653.675,4.488
1762996653.775,4.429
1762996653.875,4.429
1762996653.975,4.429
1762996654.075,4.429
1762996654.175,4.429
1762996654.275,4.388
1762996654.375,4.388
1762996654.475,4.388
1762996654.575,4.388
1762996654.675,4.388
1762996654.775,4.358
1762996654.875,4.358
1762996654.975,4.358
1762996655.075,4.358
1762996655.175,4.358
1762996655.275,4.333
1762996655.375,4.333
1762996655.475,4.333
1762996655.575,4.333
1762996655.675,4.333
1762996655.775,3.730
1762996655.875,3.730
1762996655.975,3.730
1762996656.075,3.730
1762996656.175,3.730
1762996656.275,5.018
1762996656.375,5.018
1762996656.475,5.018
1762996656.575,5.018
1762996656.675,5.018
1762996656.775,5.193
1762996656.875,5.193
1762996656.975,5.193
1762996657.075,5.193
1762996657.175,5.193
1762996657.275,5.250
1762996657.375,5.250
1762996657.475,5.250
1762996657.575,5.250
1762996657.675,5.250
1762996657.775,5.207
1762996657.875,5.207
1762996657.975,5.207
1762996658.075,5.207
1762996658.175,5.207
1762996658.275,5.245
1762996658.375,5.245
1762996658.474,5.245
1762996658.575,5.245
1762996658.675,5.245
1762996658.775,5.258
1762996658.875,5.258
1762996658.974,5.258
