timestamp,pressure_bar
1763167804.000,-0.005
1763167804.100,-0.005
1763167804.200,-0.005
1763167804.300,-0.005
1763167804.400,-0.006
1763167804.500,-0.006
1763167804.600,-0.006
1763167804.700,-0.006
1763167804.800,-0.006
1763167804.900,-0.005
1763167805.000,-0.005
1763167805.100,-0.005
1763167805.200,-0.005
1763167805.300,-0.005
1763167805.400,-0.005
1763167805.500,-0.005
1763167805.600,-0.005
1763167805.700,-0.005
1763167805.800,-0.005
1763167805.900,-0.005
1763167806.000,-0.005
1763167806.100,-0.005
1763167806.200,-0.005
1763167806.300,-0.005
1763167806.400,-0.005
1763167806.500,-0.005
1763167806.600,-0.005
1763167806.700,-0.005
1763167806.800,-0.005
1763167806.900,-0.005
1763167807.000,-0.005
1763167807.100,-0.005
1763167807.200,-0.005
1763167807.300,-0.005
1763167807.400,-0.005
1763167807.500,-0.005
1763167807.600,-0.005
