timestamp,pressure_bar
1762996009.736,1.088
1762996009.836,1.294
1762996009.936,1.294
1762996010.036,1.294
1762996010.136,1.294
1762996010.236,1.294
1762996010.336,3.902
1762996010.436,3.902
1762996010.536,3.902
1762996010.636,3.902
1762996010.736,3.902
1762996010.836,5.162
1762996010.936,5.162
1762996011.036,5.162
1762996011.136,5.162
1762996011.236,5.162
1762996011.336,5.225
1762996011.436,5.225
1762996011.536,5.225
1762996011.636,5.225
1762996011.736,5.225
1762996011.836,5.344
1762996011.936,5.344
1762996012.036,5.344
1762996012.136,5.344
1762996012.236,5.344
1762996012.336,5.191
1762996012.436,5.191
1762996012.536,5.191
1762996012.636,5.191
1762996012.736,5.191
1762996012.836,5.192
1762996012.936,5.192
1762996013.036,5.192
1762996013.136,5.192
1762996013.236,5.192
1762996013.336,5.343
1762996013.436,5.343
1762996013.536,5.343
1762996013.636,5.343
1762996013.736,5.343
1762996013.836,5.270
1762996013.936,5.270
1762996014.036,5.270
1762996014.136,5.270
1762996014.236,5.270
1762996014.336,5.301
1762996014.436,5.301
1762996014.536,5.301
1762996014.636,5.301
1762996014.736,5.301
1762996014.836,5.166
1762996014.936,5.166
1762996015.036,5.166
1762996015.136,5.166
1762996015.236,5.166
1762996015.336,5.251
1762996015.436,5.251
1762996015.536,5.251
1762996015.636,5.251
1762996015.736,5.251
1762996015.836,5.357
1762996015.936,5.357
1762996016.036,5.357
1762996016.136,5.357
1762996016.236,5.357
1762996016.336,5.190
1762996016.436,5.190
1762996016.536,5.190
1762996016.636,5.190
1762996016.736,5.190
1762996016.836,5.245
1762996016.936,5.245
1762996017.036,5.245
1762996017.136,5.245
1762996017.236,5.245
1762996017.336,5.271
1762996017.436,5.271
1762996017.536,5.271
1762996017.636,5.271
1762996017.736,5.271
1762996017.836,5.303
1762996017.936,5.303
1762996018.036,5.303
1762996018.136,5.303
1762996018.236,5.303
1762996018.336,5.256
1762996018.436,5.256
1762996018.536,5.256
1762996018.636,5.256
1762996018.736,5.256
1762996018.836,5.119
1762996018.936,5.119
1762996019.036,5.119
1762996019.136,5.119
1762996019.236,5.119
1762996019.336,5.246
1762996019.436,5.246
1762996019.536,5.246
1762996019.636,5.246
1762996019.736,5.246
1762996019.836,5.321
1762996019.936,5.321
1762996020.036,5.321
1762996020.136,5.321
1762996020.236,5.321
1762996020.336,5.251
1762996020.436,5.251
1762996020.536,5.251
1762996020.636,5.251
1762996020.736,5.251
1762996020.836,5.304
1762996020.936,5.304
1762996021.036,5.304
1762996021.136,5.304
1762996021.236,5.304
1762996021.336,5.181
1762996021.436,5.181
1762996021.536,5.181
1762996021.636,5.181
1762996021.736,5.181
1762996021.836,5.180
1762996021.936,5.180
1762996022.036,5.180
1762996022.136,5.180
1762996022.236,5.180
1762996022.336,5.090
1762996022.436,5.090
1762996022.536,5.090
1762996022.636,5.090
1762996022.736,5.090
1762996022.836,5.577
1762996022.936,5.577
1762996023.036,5.577
1762996023.136,5.577
1762996023.236,5.577
1762996023.336,5.682
1762996023.436,5.682
1762996023.536,5.682
1762996023.636,5.682
1762996023.736,5.682
1762996023.836,5.715
1762996023.936,5.715
1762996024.036,5.715
1762996024.136,5.715
1762996024.236,5.715
1762996024.336,5.747
1762996024.436,5.747
1762996024.536,5.747
1762996024.636,5.747
1762996024.736,5.747
1762996024.836,5.651
1762996024.936,5.651
1762996025.036,5.651
1762996025.136,5.651
1762996025.236,5.651
1762996025.336,5.681
1762996025.436,5.681
1762996025.536,5.681
1762996025.636,5.681
1762996025.736,5.681
1762996025.836,5.781
1762996025.936,5.781
1762996026.036,5.781
1762996026.136,5.781
1762996026.236,5.781
1762996026.336,5.689
1762996026.436,5.689
1762996026.536,5.689
1762996026.636,5.689
1762996026.736,5.689
1762996026.836,5.630
1762996026.936,5.630
1762996027.036,5.630
1762996027.136,5.630
1762996027.236,5.630
1762996027.336,5.618
1762996027.436,5.618
1762996027.536,5.618
1762996027.636,5.618
1762996027.736,5.618
1762996027.836,5.728
1762996027.936,5.728
1762996028.036,5.728
1762996028.136,5.728
1762996028.236,5.728
1762996028.336,5.719
1762996028.436,5.719
1762996028.536,5.719
1762996028.636,5.719
1762996028.736,5.719
1762996028.836,5.616
1762996028.936,5.616
1762996029.036,5.616
1762996029.136,5.616
1762996029.236,5.616
1762996029.336,5.660
1762996029.436,5.660
1762996029.536,5.660
1762996029.636,5.660
1762996029.736,5.660
1762996029.836,5.758
1762996029.936,5.758
1762996030.036,5.758
1762996030.136,5.758
1762996030.236,5.758
1762996030.336,5.739
1762996030.436,5.739
1762996030.536,5.739
1762996030.636,5.739
