timestamp,pressure_bar
1762976817.084,1.199
1762976817.184,1.199
1762976817.284,1.199
1762976817.384,1.199
1762976817.484,1.458
1762976817.584,1.458
1762976817.684,1.458
1762976817.784,1.458
1762976817.884,1.458
1762976817.984,6.900
1762976818.084,6.900
1762976818.184,6.900
1762976818.284,6.900
1762976818.384,6.900
1762976818.484,7.231
1762976818.584,7.231
1762976818.684,7.231
1762976818.784,7.231
1762976818.884,7.231
1762976818.984,7.584
1762976819.084,7.584
1762976819.184,7.584
1762976819.284,7.584
1762976819.384,7.584
1762976819.484,5.318
1762976819.584,5.318
1762976819.684,5.318
1762976819.784,5.318
1762976819.884,5.318
1762976819.984,4.559
1762976820.084,4.559
1762976820.184,4.559
1762976820.284,4.559
1762976820.384,4.559
1762976820.484,4.627
1762976820.584,4.627
1762976820.684,4.627
1762976820.784,4.627
1762976820.884,4.627
1762976820.984,4.628
1762976821.084,4.628
1762976821.184,4.628
1762976821.284,4.628
1762976821.384,4.628
1762976821.484,5.358
1762976821.584,5.358
1762976821.684,5.358
1762976821.784,5.358
1762976821.884,5.358
1762976821.984,5.206
1762976822.084,5.206
1762976822.184,5.206
1762976822.284,5.206
1762976822.384,5.206
1762976822.484,5.325
1762976822.584,5.325
1762976822.684,5.325
1762976822.784,5.325
1762976822.884,5.325
1762976822.984,5.252
1762976823.084,5.252
1762976823.184,5.252
1762976823.284,5.252
1762976823.384,5.252
1762976823.484,7.248
1762976823.584,7.248
1762976823.684,7.248
1762976823.784,7.248
1762976823.884,7.248
1762976823.984,7.440
1762976824.084,7.440
1762976824.184,7.440
1762976824.284,7.440
1762976824.384,7.440
1762976824.484,7.740
1762976824.584,7.740
1762976824.684,7.740
1762976824.784,7.740
1762976824.884,7.740
1762976824.984,7.642
1762976825.084,7.642
1762976825.184,7.642
1762976825.284,7.642
1762976825.384,7.642
1762976825.484,5.420
1762976825.584,5.420
1762976825.684,5.420
1762976825.784,5.420
1762976825.884,5.420
1762976825.984,4.562
1762976826.084,4.562
1762976826.184,4.562
1762976826.284,4.562
1762976826.384,4.562
1762976826.484,4.676
1762976826.584,4.676
1762976826.684,4.676
1762976826.784,4.676
1762976826.884,4.676
1762976826.984,4.501
