timestamp,pressure_bar
1763157350.540,-0.005
1763157350.640,-0.005
1763157350.740,-0.005
1763157350.840,-0.005
1763157350.940,-0.006
1763157351.040,-0.006
1763157351.140,-0.006
1763157351.240,-0.006
1763157351.340,-0.006
1763157351.440,-0.005
1763157351.540,-0.005
1763157351.640,-0.005
1763157351.740,-0.005
1763157351.840,-0.005
1763157351.940,-0.005
1763157352.040,-0.005
1763157352.140,-0.005
1763157352.240,-0.005
1763157352.340,-0.005
1763157352.440,-0.005
1763157352.540,-0.005
1763157352.640,-0.005
1763157352.740,-0.005
1763157352.840,-0.005
1763157352.940,-0.005
1763157353.040,-0.005
1763157353.140,-0.005
1763157353.240,-0.005
1763157353.340,-0.005
1763157353.440,-0.005
1763157353.540,-0.005
1763157353.640,-0.005
1763157353.740,-0.005
1763157353.840,-0.005
1763157353.940,-0.005
1763157354.040,-0.005
1763157354.140,-0.005
1763157354.240,-0.005
1763157354.340,-0.005
1763157354.440,-0.005
