timestamp,pressure_bar
1763162017.150,-0.005
1763162017.250,-0.005
1763162017.350,-0.008
1763162017.450,-0.008
1763162017.550,-0.008
1763162017.650,-0.008
1763162017.750,-0.008
1763162017.850,-0.006
1763162017.950,-0.006
1763162018.050,-0.006
1763162018.150,-0.006
1763162018.250,-0.006
1763162018.350,-0.006
1763162018.450,-0.006
1763162018.550,-0.006
1763162018.650,-0.006
1763162018.750,-0.006
1763162018.850,-0.006
1763162018.950,-0.006
1763162019.050,-0.006
1763162019.150,-0.006
1763162019.250,-0.006
1763162019.350,-0.005
1763162019.450,-0.005
1763162019.550,-0.005
1763162019.650,-0.005
1763162019.750,-0.005
1763162019.850,-0.005
1763162019.950,-0.005
1763162020.050,-0.005
1763162020.150,-0.005
1763162020.250,-0.005
1763162020.350,-0.006
1763162020.450,-0.006
1763162020.550,-0.006
1763162020.650,-0.006
1763162020.750,-0.006
1763162020.850,-0.005
1763162020.950,-0.005
1763162021.050,-0.005
1763162021.150,-0.005
1763162021.250,-0.005
1763162021.350,-0.005
1763162021.450,-0.005
1763162021.550,-0.005
1763162021.650,-0.005
1763162021.750,-0.005
1763162021.850,-0.005
1763162021.950,-0.005
1763162022.050,-0.005
1763162022.150,-0.005
1763162022.250,-0.005
1763162022.350,-0.005
1763162022.450,-0.005
1763162022.550,-0.005
1763162022.650,-0.005
1763162022.750,-0.005
1763162022.850,-0.005
1763162022.950,-0.005
1763162023.050,-0.005
1763162023.150,-0.005
1763162023.250,-0.005
1763162023.350,-0.005
1763162023.450,-0.005
1763162023.550,-0.005
1763162023.650,-0.005
1763162023.750,-0.005
1763162023.850,-0.006
1763162023.950,-0.006
1763162024.050,-0.006
1763162024.150,-0.006
1763162024.250,-0.006
1763162024.350,-0.005
1763162024.450,-0.005
1763162024.550,-0.005
1763162024.650,-0.005
1763162024.750,-0.005
1763162024.850,-0.005
1763162024.950,-0.005
1763162025.050,-0.005
1763162025.150,-0.005
1763162025.250,-0.005
1763162025.350,-0.005
1763162025.450,-0.005
1763162025.550,-0.005
1763162025.650,-0.005
1763162025.750,-0.005
1763162025.850,-0.006
1763162025.950,-0.006
1763162026.050,-0.006
1763162026.150,-0.006
1763162026.250,-0.006
1763162026.350,-0.005
1763162026.450,-0.005
1763162026.550,-0.005
