timestamp,pressure_bar
1763144900.950,0.989
1763144901.049,0.989
1763144901.150,0.989
1763144901.250,1.024
1763144901.350,1.024
1763144901.449,1.024
1763144901.549,1.024
1763144901.649,1.024
1763144901.750,1.837
1763144901.850,1.837
1763144901.949,1.837
1763144902.049,1.837
1763144902.149,1.837
1763144902.250,2.194
1763144902.349,2.194
1763144902.452,2.194
1763144902.550,2.194
1763144902.650,2.194
1763144902.750,2.227
1763144902.850,2.227
1763144902.949,2.227
1763144903.049,2.227
1763144903.149,2.227
1763144903.250,2.699
1763144903.350,2.699
1763144903.449,2.699
1763144903.550,2.699
1763144903.650,2.699
1763144903.750,3.142
1763144903.849,3.142
1763144903.949,3.142
1763144904.049,3.142
1763144904.150,3.142
1763144904.250,3.396
1763144904.350,3.396
1763144904.449,3.396
1763144904.549,3.396
1763144904.649,3.396
1763144904.750,3.254
1763144904.850,3.254
1763144904.949,3.254
1763144905.049,3.254
1763144905.150,3.254
1763144905.250,3.470
1763144905.350,3.470
1763144905.449,3.470
1763144905.550,3.470
1763144905.649,3.470
1763144905.750,3.587
1763144905.849,3.587
1763144905.949,3.587
1763144906.050,3.587
1763144906.150,3.587
1763144906.250,3.660
1763144906.350,3.660
1763144906.450,3.660
1763144906.549,3.660
1763144906.650,3.660
1763144906.750,3.704
1763144906.850,3.704
1763144906.950,3.704
1763144907.050,3.704
1763144907.150,3.704
1763144907.250,3.634
1763144907.350,3.634
1763144907.450,3.634
1763144907.550,3.634
1763144907.650,3.634
1763144907.750,3.690
1763144907.850,3.690
1763144907.950,3.690
1763144908.050,3.690
1763144908.149,3.690
1763144908.250,3.711
1763144908.350,3.711
1763144908.450,3.711
1763144908.550,3.711
1763144908.650,3.711
1763144908.750,3.725
1763144908.850,3.725
1763144908.949,3.725
1763144909.050,3.725
1763144909.150,3.725
1763144909.250,3.722
1763144909.350,3.722
1763144909.450,3.722
1763144909.550,3.722
1763144909.650,3.722
1763144909.750,3.731
1763144909.850,3.731
1763144909.950,3.731
