meter,time_relative,density_percentage_unten,density_percentage_mitte,density_percentage_oben,grid_density_unten,grid_density_mitte,grid_density_oben,valve_commands_unten,valve_commands_mitte,valve_commands_oben,pump_pwm_command
1,0.0006148815155029297,0,0,0,21934,22390,17359,99.67560577392578,99.3866195678711,100.0,0.0
2,6.061031818389893,0,0,0,16055,17001,12851,76.96621704101562,81.04985046386719,72.88152313232422,0.0
3,12.120001792907715,0,0,0,13251,13738,11405,66.58170318603516,70.45470428466797,64.16752624511719,0.0
4,18.160841464996338,0,0,0,8748,15601,15270,0.0,76.40745544433594,87.28321838378906,0.0
5,24.220991134643555,0,0,0,13604,9375,17511,67.98621368408203,56.34659194946289,100.0,0.0
6,30.281253576278687,0,0,0,20609,15970,11266,93.54237365722656,77.50496673583984,63.06791687011719,0.0
7,36.34160089492798,0,0,0,215,653,825,0.0,0.0,0.0,0.0

# Summary
# start_time,0
# end_time,54.24213480949402
# total_meters,7
