meter,time_relative,density_percentage_unten,density_percentage_mitte,density_percentage_oben,grid_density_unten,grid_density_mitte,grid_density_oben,valve_commands_unten,valve_commands_mitte,valve_commands_oben,pump_pwm_command
1,0.0006618499755859375,0,0,0,21875,22346,17327,98.44347381591797,98.33650207519531,99.75565338134766,0.0
2,6.040287256240845,0,0,0,16002,17188,12814,77.05506896972656,81.92428588867188,73.03218841552734,0.0
3,12.080595970153809,0,0,0,13350,13777,11529,67.13957977294922,70.75312042236328,65.18458557128906,0.0
4,18.140862941741943,0,0,0,8725,15508,15363,0.0,76.01044464111328,87.6663589477539,0.0
5,24.1813862323761,0,0,0,13691,9471,17764,67.92003631591797,56.42267990112305,100.0,0.0
6,30.26676893234253,0,0,0,20537,16036,11319,93.6375961303711,77.96617126464844,63.71535110473633,0.0
7,36.341959953308105,0,0,0,115,536,725,0.0,0.0,0.0,0.0

# Summary
# start_time,0
# end_time,40.22514271736145
# total_meters,7
