meter,time_relative,density_percentage_unten,density_percentage_mitte,density_percentage_oben,grid_density_unten,grid_density_mitte,grid_density_oben,valve_commands_unten,valve_commands_mitte,valve_commands_oben,pump_pwm_command
1,0.0006496906280517578,0,0,0,5664,5814,4471,97.24581146240234,97.5255126953125,98.87551879882812,0.0
2,1.5610463619232178,0,0,0,4267,4546,3346,78.56165313720703,82.20463562011719,74.57649230957031,0.0
3,3.120337963104248,0,0,0,3392,3455,2840,67.4775161743164,69.61627197265625,64.40438842773438,0.0
4,4.680540561676025,0,0,0,2311,4155,4066,52.86543273925781,77.8143539428711,90.45203399658203,0.0
5,6.240413665771484,0,0,0,3389,2118,4551,67.10009765625,53.29978561401367,100.0,0.0
6,7.800325870513916,0,0,0,5253,4172,2911,91.58477020263672,77.71981811523438,65.25202178955078,0.0
7,9.38084626197815,0,0,0,0,0,5,0.0,0.0,0.0,0.0

# Summary
# start_time,0
# end_time,15.628937244415283
# total_meters,7
