time_relative,pressure,flow_rate_l_per_min,speed
0.5003032684326172,1.384,0.0,0.62
1.0002853870391846,3.6816000000000004,0.9524999856948853,0.62
1.5003132820129395,4.7092,0.9524999856948853,0.62
2.000352144241333,4.9884,1.5468000173568726,0.62
2.5003175735473633,5.023999999999999,1.5468000173568726,0.62
3.0003466606140137,5.034000000000001,1.4780000448226929,0.62
3.50030255317688,5.0896,1.4780000448226929,0.62
4.000322341918945,5.0948,1.5468000173568726,0.62
4.500326156616211,5.0664,1.5468000173568726,0.62
5.000270128250122,5.0336,1.4780000448226929,0.62
5.500340700149536,5.022,1.4780000448226929,0.62
6.000335931777954,5.0708,1.4780000448226929,0.62
6.500337362289429,5.1,1.4780000448226929,0.62
7.00030779838562,5.105600000000001,1.5468000173568726,0.62
7.500328063964844,5.1308,1.5468000173568726,0.62
8.00034213066101,5.0588,1.4780000448226929,0.62
8.500343084335327,5.0404,1.4780000448226929,0.62
9.000313997268677,5.0176,1.4780000448226929,0.62
9.500251531600952,5.0136,1.4780000448226929,0.62
10.00030255317688,5.0812,1.4780000448226929,0.62
10.500331163406372,5.088,1.4780000448226929,0.62
11.000333786010742,5.1228,1.5468000173568726,0.62
11.500318765640259,5.082800000000001,1.5468000173568726,0.62
12.000329732894897,5.0576,1.4780000448226929,0.62
12.500316858291626,5.030799999999999,1.4780000448226929,0.62
13.000319719314575,4.9824,1.4780000448226929,0.62
13.500284910202026,5.023999999999999,1.4780000448226929,0.62
14.00029730796814,5.008,1.5468000173568726,0.62
14.500348567962646,5.0436,1.5468000173568726,0.62
15.000338315963745,5.0868,1.4780000448226929,0.62
15.5003023147583,5.102,1.4780000448226929,0.62
16.000298023223877,5.096,1.4780000448226929,0.62
16.50030755996704,5.0952,1.4780000448226929,0.62
17.000337600708008,5.0548,1.5468000173568726,0.62
17.500264167785645,5.0456,1.5468000173568726,0.62
18.000298976898193,5.0268,1.4780000448226929,0.62
18.500354766845703,5.013199999999999,1.4780000448226929,0.62
19.000345468521118,5.0476,1.5468000173568726,0.62
19.5003604888916,5.0324,1.5468000173568726,0.62
20.000307321548462,5.1144,1.4780000448226929,0.62
20.50033187866211,5.072,1.4780000448226929,0.62
21.000332355499268,5.1175999999999995,1.4780000448226929,0.62
21.50032901763916,5.0788,1.4780000448226929,0.62
22.000354766845703,5.067200000000001,1.5468000173568726,0.62
22.50025963783264,5.0608,1.5468000173568726,0.62
23.00030016899109,5.03,1.4780000448226929,0.62
23.500283002853394,5.007200000000001,1.4780000448226929,0.62
24.00028944015503,5.0336,1.4780000448226929,0.62
24.500309467315674,5.026,1.4780000448226929,0.62
25.00028419494629,5.0280000000000005,1.5468000173568726,0.62
25.50029683113098,5.0964,1.5468000173568726,0.62
26.000365257263184,5.0892,1.4780000448226929,0.62
26.500307083129883,5.131600000000001,1.4780000448226929,0.62
27.00036334991455,5.072,1.4780000448226929,0.62
27.500303030014038,5.0708,1.4780000448226929,0.62
28.000295639038086,5.050800000000001,1.5468000173568726,0.62
28.50031352043152,5.0212,1.5468000173568726,0.62
29.00031852722168,5.0448,1.4780000448226929,0.62
29.50032663345337,5.0036000000000005,1.4780000448226929,0.62
30.000316619873047,5.0328,1.5468000173568726,0.62
30.500333309173584,5.041600000000001,1.5468000173568726,0.62
31.00025987625122,5.0931999999999995,1.4780000448226929,0.62
31.50030541419983,5.1044,1.4780000448226929,0.62
32.00034999847412,5.102,1.4780000448226929,0.62
32.500319480895996,5.1088000000000005,1.4780000448226929,0.62
33.00035572052002,5.073600000000001,1.5468000173568726,0.62
33.50032901763916,5.073600000000001,1.5468000173568726,0.62
34.00036096572876,5.010399999999999,1.4780000448226929,0.62
34.5003228187561,5.042800000000001,1.4780000448226929,0.62
35.00034046173096,5.0116,1.4780000448226929,0.62
35.500351428985596,5.0596000000000005,1.4780000448226929,0.62
36.00031900405884,5.0792,1.5468000173568726,0.62
36.50033116340637,5.0847999999999995,1.5468000173568726,0.62
37.000340700149536,5.0984,1.4780000448226929,0.62
37.50036811828613,5.11,1.4780000448226929,0.62
38.00032019615173,5.09,1.4780000448226929,0.62
38.50033950805664,5.0616,1.4780000448226929,0.62
39.000314474105835,5.056000000000001,1.5468000173568726,0.62
39.5003342628479,5.048,1.5468000173568726,0.62
40.000319957733154,5.0283999999999995,1.4780000448226929,0.62
40.50036382675171,5.0152,1.4780000448226929,0.62
41.00032663345337,5.055199999999999,1.5468000173568726,0.62
41.50031328201294,5.0336,1.5468000173568726,0.62
42.00035095214844,5.0588,1.4780000448226929,0.62
42.500343322753906,5.086399999999999,1.4780000448226929,0.62
43.00033617019653,5.0644,1.4780000448226929,0.62
43.50033497810364,5.1268,1.4780000448226929,0.62
44.00034976005554,5.079599999999999,1.5468000173568726,0.62
44.50033640861511,5.078,1.5468000173568726,0.62
45.000303745269775,5.056000000000001,1.4780000448226929,0.62
45.50030875205994,5.067200000000001,1.4780000448226929,0.62
46.000295877456665,5.0283999999999995,1.4780000448226929,0.62
46.50029420852661,5.0252,1.4780000448226929,0.62
47.000351905822754,4.9872,1.4780000448226929,0.62
47.50031542778015,5.036,1.4780000448226929,0.62
48.000344038009644,5.0216,1.5468000173568726,0.62
48.50035047531128,5.0936,1.5468000173568726,0.62
49.00030517578125,5.076400000000001,1.4780000448226929,0.62
49.500306606292725,5.0808,1.4780000448226929,0.62
50.00038146972656,5.1160000000000005,1.4780000448226929,0.62
50.5003297328949,5.0840000000000005,1.4780000448226929,0.62
51.000340938568115,5.0847999999999995,1.5468000173568726,0.62
51.50034022331238,5.048,1.5468000173568726,0.62
52.00036334991455,5.0408,1.4780000448226929,0.62
52.50031805038452,5.042400000000001,1.4780000448226929,0.62
53.000293254852295,5.0292,1.4780000448226929,0.62
53.50032067298889,5.034000000000001,1.4780000448226929,0.62
54.00026059150696,5.0296,1.5468000173568726,0.62
54.500328540802,5.0524000000000004,1.5468000173568726,0.62
55.000282526016235,5.0456,1.4780000448226929,0.62
55.50032639503479,5.0692,1.4780000448226929,0.62
56.00034523010254,5.0832,1.4780000448226929,0.62
56.500332832336426,5.135199999999999,1.4780000448226929,0.62
57.00037479400635,5.0944,1.5468000173568726,0.62
57.50033640861511,5.099600000000001,1.5468000173568726,0.62
58.0003297328949,5.0532,1.4780000448226929,0.62
58.500316858291626,5.044,1.4780000448226929,0.62
59.00032639503479,5.0056,1.4780000448226929,0.62
59.500306367874146,4.9996,1.4780000448226929,0.62
