time_relative,pressure,flow_rate_l_per_min,speed
0.5002784729003906,2.1332,0.0,0.08
1.00026535987854,3.5652,0.0,0.08
1.5002753734588623,3.9364000000000003,2.2880001068115234,0.08
2.000241279602051,4.0527999999999995,2.2880001068115234,0.08
2.5003037452697754,4.0008,3.2613043785095215,0.08
3.0002503395080566,3.8195999999999994,3.2613043785095215,0.08
3.5002520084381104,3.996,3.2613043785095215,0.08
4.000260829925537,4.058400000000001,3.2613043785095215,0.08
4.500277996063232,3.9859999999999998,3.2613043785095215,0.08
5.00026535987854,3.9484000000000004,3.2613043785095215,0.08
5.500279664993286,3.9208,3.2613043785095215,0.08
6.000253677368164,3.9544000000000006,3.2613043785095215,0.08
6.500243186950684,3.7640000000000002,3.349782705307007,0.08
7.000258684158325,3.7904000000000004,3.349782705307007,0.08
7.500288724899292,3.9288,3.2613043785095215,0.08
8.000282049179077,3.9472,3.2613043785095215,0.08
8.500278234481812,3.906,3.349782705307007,0.08
9.000287532806396,3.732,3.349782705307007,0.08
9.500251531600952,3.798,3.349782705307007,0.08
10.000279426574707,3.8524000000000003,3.349782705307007,0.08
10.500278949737549,3.7944000000000004,3.2613043785095215,0.08
11.00025749206543,3.8259999999999996,3.2613043785095215,0.08
11.500233173370361,3.8628,3.349782705307007,0.08
12.000281810760498,3.8948,3.349782705307007,0.08
12.500310182571411,3.8195999999999994,3.2613043785095215,0.08
13.000281810760498,3.8116,3.2613043785095215,0.08
13.50031852722168,4.1552,3.084347724914551,0.08
14.000261306762695,4.1908,3.084347724914551,0.08
14.500290155410767,4.03,2.6419565677642822,0.08
15.00028944015503,3.9823999999999997,2.6419565677642822,0.08
15.500258445739746,4.1328000000000005,2.6419565677642822,0.08
16.00025200843811,4.2228,2.6419565677642822,0.08
16.500245809555054,4.037599999999999,2.6419565677642822,0.08
17.00027632713318,3.9628,2.6419565677642822,0.08
17.50029945373535,4.1136,2.6419565677642822,0.08
18.000319004058838,4.1964,2.6419565677642822,0.08
18.500303030014038,4.1424,2.7304348945617676,0.08
19.00029706954956,3.9444,2.7304348945617676,0.08
19.50028896331787,3.9984,2.6419565677642822,0.08
20.00026822090149,4.2164,2.6419565677642822,0.08
20.500297784805298,4.1616,2.6419565677642822,0.08
21.00026512145996,3.9688,2.6419565677642822,0.08
21.500286102294922,4.0280000000000005,2.7304348945617676,0.08
22.000266075134277,4.1975999999999996,2.7304348945617676,0.08
22.500306606292725,4.1856,2.6419565677642822,0.08
23.00027585029602,4.0004,2.6419565677642822,0.08
23.500273942947388,4.0044,2.6419565677642822,0.08
24.000272750854492,4.1256,2.6419565677642822,0.08
24.500276803970337,4.1696,2.6419565677642822,0.08
25.00030541419983,4.0504,2.6419565677642822,0.08
25.500290155410767,4.1856,2.7304348945617676,0.08
26.000902891159058,4.0968,2.7304348945617676,0.08
26.50029706954956,4.1744,2.3469998836517334,0.08
27.000298023223877,4.178,2.3469998836517334,0.08
27.50027346611023,4.05,2.4059998989105225,0.08
28.000276803970337,4.0408,2.4059998989105225,0.08
28.5002601146698,4.0544,2.4059998989105225,0.08
29.000259160995483,4.1472,2.4059998989105225,0.08
29.500261783599854,4.1084000000000005,2.4059998989105225,0.08
30.000287532806396,3.9988,2.4059998989105225,0.08
30.500309944152832,4.0308,2.4649999141693115,0.08
31.000437259674072,4.1899999999999995,2.4649999141693115,0.08
31.500274181365967,4.1348,2.4059998989105225,0.08
32.00026869773865,4.0244,2.4059998989105225,0.08
32.500277519226074,4.0008,2.4059998989105225,0.08
33.00029897689819,4.1628,2.4059998989105225,0.08
33.50029802322388,4.15,2.4059998989105225,0.08
34.00025987625122,4.0596000000000005,2.4059998989105225,0.08
34.50026178359985,4.0396,2.4059998989105225,0.08
35.00025749206543,4.1012,2.4059998989105225,0.08
35.500283002853394,4.1524,2.4059998989105225,0.08
36.00026893615723,4.1288,2.4059998989105225,0.08
36.50028419494629,3.992,2.4059998989105225,0.08
37.00027894973755,4.0532,2.4059998989105225,0.08
37.50026726722717,4.152,2.4059998989105225,0.08
38.00029182434082,3.4859999999999998,2.4059998989105225,0.08
38.50089764595032,3.1888,1.5468000173568726,0.08
39.000293493270874,2.9284,1.5468000173568726,0.08
39.500274896621704,2.7560000000000002,0.0,0.08
40.000277042388916,2.6339999999999995,0.0,0.08
40.50025916099548,2.5507999999999997,0.0,0.08
41.00028967857361,2.4932000000000003,0.0,0.08
41.50028133392334,2.4464,0.0,0.08
42.00030279159546,2.4104,0.0,0.08
42.500282764434814,2.3852,0.0,0.08
43.000282764434814,2.3596,0.0,0.08
43.50028467178345,2.3400000000000003,0.0,0.08
44.000301122665405,2.3296,0.0,0.08
44.50027632713318,2.32,0.0,0.08
45.00025653839111,2.3096,0.0,0.08
45.50029706954956,2.298,0.0,0.08
46.00027680397034,2.2892,0.0,0.08
46.5002806186676,2.2804,0.0,0.08
47.0002875328064,2.2744,0.0,0.08
47.50027275085449,2.2692,0.0,0.08
48.00028204917908,2.2648,0.0,0.08
48.500285625457764,2.2592,0.0,0.08
49.00030517578125,2.2496,0.0,0.08
49.50027775764465,2.2488,0.0,0.08
50.0002977848053,2.2356000000000003,0.0,0.08
50.50029540061951,2.5192000000000005,0.0,0.08
51.00098752975464,3.7116,0.0,0.08
51.50026345252991,3.7668,2.4649999141693115,0.08
52.000295877456665,3.8524000000000003,2.4649999141693115,0.08
52.5002646446228,3.9300000000000006,2.9958696365356445,0.08
53.000264406204224,3.8672000000000004,2.9958696365356445,0.08
53.50028038024902,3.8771999999999993,3.084347724914551,0.08
54.000284910202026,3.8808,3.084347724914551,0.08
54.50027060508728,3.7931999999999997,2.9958696365356445,0.08
55.00027060508728,3.9240000000000004,2.9958696365356445,0.08
55.500287771224976,3.9236000000000004,3.084347724914551,0.08
56.00037407875061,3.8028,3.084347724914551,0.08
56.500301122665405,3.846,2.9958696365356445,0.08
57.00028109550476,3.7800000000000002,2.9958696365356445,0.08
