time_relative,pressure,flow_rate_l_per_min,speed
0.5003635883331299,1.7464,0.0,0.62
1.0003852844238281,2.8688,1.6155999898910522,0.62
1.50038743019104,3.4155999999999995,1.6155999898910522,0.62
2.0003812313079834,3.62,3.615217447280884,0.62
2.5003652572631836,3.7052,3.615217447280884,0.62
3.0003583431243896,3.7272,3.8806521892547607,0.62
3.500354766845703,3.7216,3.8806521892547607,0.62
4.0003502368927,3.74,3.8806521892547607,0.62
4.500350475311279,3.7316000000000003,3.8806521892547607,0.62
5.000357389450073,3.7212000000000005,3.7921738624572754,0.62
5.500351428985596,3.7212000000000005,3.7921738624572754,0.62
6.000381708145142,3.7323999999999997,3.8806521892547607,0.62
6.500427484512329,3.7244,3.8806521892547607,0.62
7.000368118286133,3.726,3.8806521892547607,0.62
7.500333070755005,3.7328,3.8806521892547607,0.62
8.000377178192139,3.742,3.8806521892547607,0.62
8.500365257263184,3.7276000000000002,3.8806521892547607,0.62
9.000350713729858,3.7184,3.7921738624572754,0.62
9.500362157821655,3.7236000000000002,3.7921738624572754,0.62
10.000356435775757,3.7212000000000005,3.8806521892547607,0.62
10.500361680984497,3.6992,3.8806521892547607,0.62
11.000387907028198,3.7032000000000003,3.7921738624572754,0.62
11.500389337539673,3.7212000000000005,3.7921738624572754,0.62
12.000406503677368,3.7108000000000003,3.8806521892547607,0.62
12.500356674194336,3.7148000000000003,3.8806521892547607,0.62
13.000347375869751,3.7188000000000003,3.7921738624572754,0.62
13.500348091125488,3.7304000000000004,3.7921738624572754,0.62
14.000358581542969,3.7323999999999997,3.8806521892547607,0.62
14.5003821849823,3.7172000000000005,3.8806521892547607,0.62
15.000366687774658,3.7088,3.7921738624572754,0.62
15.500362157821655,3.7072000000000003,3.7921738624572754,0.62
16.000378131866455,3.6975999999999996,3.8806521892547607,0.62
16.50039839744568,3.7119999999999997,3.8806521892547607,0.62
17.00038456916809,3.7276000000000002,3.7921738624572754,0.62
17.50036859512329,3.7088,3.7921738624572754,0.62
18.00036096572876,3.7024,3.8806521892547607,0.62
18.50032877922058,3.7184,3.8806521892547607,0.62
19.00036358833313,3.7104,3.7921738624572754,0.62
19.500382661819458,3.6936,3.7921738624572754,0.62
20.0003604888916,3.6980000000000004,3.8806521892547607,0.62
20.500365495681763,3.7003999999999997,3.8806521892547607,0.62
21.000407218933105,3.7072000000000003,3.7921738624572754,0.62
21.500378847122192,3.6996,3.7921738624572754,0.62
22.000388622283936,3.7172000000000005,3.8806521892547607,0.62
22.500356435775757,3.7119999999999997,3.8806521892547607,0.62
23.000354051589966,3.7124,3.7921738624572754,0.62
23.500365734100342,3.7188000000000003,3.7921738624572754,0.62
24.000370502471924,3.7116,3.8806521892547607,0.62
24.500357627868652,3.7124,3.8806521892547607,0.62
25.000357151031494,3.6892000000000005,3.7921738624572754,0.62
25.5003559589386,3.7136000000000005,3.7921738624572754,0.62
26.000378608703613,3.7055999999999996,3.8806521892547607,0.62
26.500385522842407,3.7016,3.8806521892547607,0.62
27.000380992889404,3.7131999999999996,3.7921738624572754,0.62
27.500352382659912,3.7148000000000003,3.7921738624572754,0.62
28.000365018844604,3.7,3.8806521892547607,0.62
28.500377893447876,3.7176,3.8806521892547607,0.62
29.00036072731018,3.7268,3.7921738624572754,0.62
29.500359773635864,3.7003999999999997,3.7921738624572754,0.62
30.000354290008545,3.69,3.8806521892547607,0.62
30.50036120414734,3.709600000000001,3.8806521892547607,0.62
31.000375747680664,3.7032000000000003,3.7921738624572754,0.62
31.50038743019104,3.6912000000000003,3.7921738624572754,0.62
32.00041699409485,3.7112,3.8806521892547607,0.62
32.500364542007446,3.716,3.8806521892547607,0.62
33.00035095214844,3.7144,3.8806521892547607,0.62
33.50036334991455,3.716,3.8806521892547607,0.62
34.00033235549927,3.7076000000000002,3.7921738624572754,0.62
34.500359296798706,3.692799999999999,3.7921738624572754,0.62
35.000351428985596,3.7068000000000003,3.8806521892547607,0.62
35.500367164611816,3.7131999999999996,3.8806521892547607,0.62
36.00038123130798,3.7136000000000005,3.7921738624572754,0.62
36.500406980514526,3.7068000000000003,3.7921738624572754,0.62
37.00038814544678,3.718,3.8806521892547607,0.62
37.500356912612915,3.718,3.8806521892547607,0.62
38.00035810470581,3.6972,3.8806521892547607,0.62
38.50036144256592,3.7104,3.8806521892547607,0.62
39.00035285949707,3.7124,3.7921738624572754,0.62
39.50035810470581,3.7055999999999996,3.7921738624572754,0.62
40.00035548210144,3.6963999999999997,3.8806521892547607,0.62
40.5003547668457,3.7148000000000003,3.8806521892547607,0.62
41.0003867149353,3.7044000000000006,3.7921738624572754,0.62
41.500367879867554,3.7028,3.7921738624572754,0.62
42.00038480758667,3.7152000000000003,3.8806521892547607,0.62
42.5003604888916,3.7088,3.8806521892547607,0.62
43.000354528427124,3.7028,3.7921738624572754,0.62
43.500361919403076,3.7079999999999997,3.7921738624572754,0.62
44.00036144256592,3.7044000000000006,3.8806521892547607,0.62
44.50036549568176,3.6884,3.8806521892547607,0.62
45.00035858154297,3.7063999999999995,3.8806521892547607,0.62
45.50037121772766,3.6992,3.8806521892547607,0.62
46.00038146972656,3.7128,3.7921738624572754,0.62
46.50037908554077,3.7244,3.7921738624572754,0.62
47.000383615493774,3.7072000000000003,3.8806521892547607,0.62
47.50036120414734,3.7060000000000004,3.8806521892547607,0.62
48.00035500526428,3.7088,3.7921738624572754,0.62
48.50036311149597,3.7008,3.7921738624572754,0.62
49.00036692619324,3.686,3.8806521892547607,0.62
49.50036859512329,3.7024,3.8806521892547607,0.62
50.000370502471924,3.7092,3.8806521892547607,0.62
50.500370502471924,3.7112,3.8806521892547607,0.62
51.0003776550293,3.6996,3.7921738624572754,0.62
51.500389099121094,3.7116,3.7921738624572754,0.62
52.00043082237244,3.7168,3.8806521892547607,0.62
52.50035548210144,3.7092,3.8806521892547607,0.62
53.0003559589386,3.7076000000000002,3.7921738624572754,0.62
53.500361919403076,3.7316000000000003,3.7921738624572754,0.62
54.00035047531128,3.7016,3.8806521892547607,0.62
54.500351905822754,3.7104,3.8806521892547607,0.62
55.00036072731018,3.7207999999999997,3.8806521892547607,0.62
55.5003719329834,3.7072000000000003,3.8806521892547607,0.62
56.00038146972656,3.7024,3.7921738624572754,0.62
56.50040245056152,3.718,3.7921738624572754,0.62
57.0003867149353,3.709600000000001,3.8806521892547607,0.62
57.50035834312439,3.7088,3.8806521892547607,0.62
58.00035548210144,3.7048000000000005,3.8806521892547607,0.62
58.500364542007446,3.7032000000000003,3.8806521892547607,0.62
59.00036644935608,3.7112,3.7921738624572754,0.62
59.5003604888916,3.7168,3.7921738624572754,0.62
