meter,time_relative,density_percentage_unten,density_percentage_mitte,density_percentage_oben,grid_density_unten,grid_density_mitte,grid_density_oben,valve_commands_unten,valve_commands_mitte,valve_commands_oben,pump_pwm_command
1,0.0006587505340576172,0,0,0,5790,5952,4640,98.58502960205078,98.87356567382812,100.0,0.0
2,1.600865125656128,0,0,0,4275,4495,3400,78.67335510253906,81.60098266601562,75.73839569091797,0.0
3,3.1801671981811523,0,0,0,3592,3631,3061,69.68814086914062,71.33060455322266,68.56199645996094,0.0
4,4.759731292724609,0,0,0,2134,3936,3949,50.324195861816406,74.90750122070312,87.44744873046875,0.0
5,6.341926336288452,0,0,0,3718,2325,4700,71.13249969482422,55.58876419067383,100.0,0.0
6,7.919962167739868,0,0,0,4981,4138,2808,87.89556121826172,77.24649047851562,62.96754455566406,0.0

# Summary
# start_time,0
# end_time,47.98815584182739
# total_meters,6
